Computer,DistinguishedName,enabled,description,whenCreated,Stamp
BGLRM9000418,"CN=BGLRM9000418,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,9/13/2017 22:33,12/2/2021 8:42
BGLRT4800378,"CN=BGLRT4800378,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/11/2020 18:58,11/11/2020 18:59
BGLRM9000368,"CN=BGLRM9000368,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/7/2017 0:44,4/22/2022 5:28
BGLRM9001003,"CN=BGLRM9001003,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/23/2019 10:35,2/25/2020 13:00
BGLRO7060096,"CN=BGLRO7060096,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/6/2019 14:35,6/15/2020 8:17
BGLRO7060329,"CN=BGLRO7060329,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/31/2019 10:17,11/29/2021 3:22
BGLRM9100608,"CN=BGLRM9100608,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/15/2019 16:31,11/12/2021 19:00
HBADT4400176,"CN=HBADT4400176,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/12/2014 0:15,3/14/2020 19:28
BGLRT4600344,"CN=BGLRT4600344,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/6/2021 18:15,5/4/2022 11:16
BGLRM9100518,"CN=BGLRM9100518,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/8/2019 14:11,11/12/2021 1:33
BGLRM91S00015,"CN=BGLRM91S00015,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/12/2019 5:21,7/2/2020 13:33
BGLRO7060310,"CN=BGLRO7060310,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/23/2019 22:37,12/16/2020 12:29
BGLRM9100755,"CN=BGLRM9100755,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/21/2020 0:10,2/27/2020 17:02
BGLRT4400020,"CN=BGLRT4400020,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/15/2020 1:42,4/14/2020 1:32
BGLRM9000734,"CN=BGLRM9000734,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/4/2018 5:25,8/16/2020 14:38
BGLRM9000852,"CN=BGLRM9000852,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/25/2018 14:24,10/19/2020 14:59
BGLRT4800005,"CN=BGLRT4800005,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,Disabled - Termed - 3/28/2022 - WO0000001428598,3/2/2019 1:44,3/28/2022 13:41
BGLRM9100910,"CN=BGLRM9100910,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/26/2021 19:27,3/16/2022 14:53
BGLRO7060349,"CN=BGLRO7060349,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/11/2020 11:38,3/5/2020 17:04
BGLRL00045,"CN=BGLRL00045,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,7/22/2020 20:30,7/22/2020 20:30
BGLRO7060367,"CN=BGLRO7060367,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/4/2020 5:05,11/12/2021 7:04
BGLRT4600240,"CN=BGLRT4600240,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/21/2018 0:51,10/8/2021 15:10
BGLRO7060350,"CN=BGLRO7060350,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/11/2020 11:39,1/7/2022 12:12
BGLRM9000762,"CN=BGLRM9000762,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/24/2018 7:24,2/2/2022 15:30
BGLRO7060112,"CN=BGLRO7060112,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/10/2019 17:59,12/10/2021 8:42
BGLRO7060351,"CN=BGLRO7060351,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/11/2020 11:47,6/3/2020 8:51
BGLRO706147,"CN=BGLRO706147,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/17/2019 14:51,2/25/2022 1:41
BGLRM91S00058,"CN=BGLRM91S00058,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/13/2020 14:42,10/13/2020 14:42
BGLRT4600122,"CN=BGLRT4600122,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/21/2018 21:19,2/18/2022 11:10
BGLRM9100412,"CN=BGLRM9100412,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/25/2018 15:36,11/12/2021 23:10
BGLRM9100780,"CN=BGLRM9100780,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/20/2020 20:26,4/21/2020 20:46
BGLRO7060199,"CN=BGLRO7060199,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/27/2019 6:14,11/12/2021 10:34
BGLRM9001105,"CN=BGLRM9001105,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/11/2019 5:36,12/16/2020 9:48
BGLRM9000395,"CN=BGLRM9000395,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/6/2017 12:20,7/24/2020 16:07
BGLRO7060113,"CN=BGLRO7060113,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled - Termed - 3/28/2022 - WO0000001428598    |   Disabled due to Inactivity- 12/10/2021,8/10/2019 18:01,11/12/2021 7:09
BGLRO7060200,"CN=BGLRO7060200,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/27/2019 6:17,11/12/2021 16:34
BGLRM9000889,"CN=BGLRM9000889,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/22/2019 1:51,10/26/2020 21:55
BGLRO7060332,"CN=BGLRO7060332,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/3/2020 4:01,11/10/2021 7:14
BGLRO7060114,"CN=BGLRO7060114,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/10/2019 18:01,3/16/2022 22:23
BGLRM9100413,"CN=BGLRM9100413,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/25/2018 16:07,9/26/2020 18:53
BGLRT4700513,"CN=BGLRT4700513,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/5/2020 4:24,2/5/2022 11:09
BGLRT4800484,"CN=BGLRT4800484,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/9/2022 23:03,3/9/2022 23:03
BGLRO706115,"CN=BGLRO706115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/10/2019 18:03,3/17/2022 6:30
BGLRT4700304,"CN=BGLRT4700304,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/3/2018 10:01,6/24/2021 15:31
BGLRM9100485,"CN=BGLRM9100485,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/15/2019 4:02,11/10/2021 17:26
BGLRO7060313,"CN=BGLRO7060313,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/23/2019 22:48,8/26/2020 18:46
BGLRL5400327,"CN=BGLRL5400327,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/1/2020 11:34,6/3/2022 22:49
BGLRM9100414,"CN=BGLRM9100414,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/25/2018 16:40,8/27/2020 9:06
BGLRM9000496,"CN=BGLRM9000496,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/20/2017 1:38,12/13/2021 10:14
BGLRM9001174,"CN=BGLRM9001174,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/26/2020 20:07,9/28/2020 19:24
BGLRT4700628,"CN=BGLRT4700628,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/10/2022 14:29,7/14/2022 18:31
BGLRO7060362,"CN=BGLRO7060362,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/4/2020 6:59,8/15/2020 12:05
BGLRT4600320,"CN=BGLRT4600320,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/11/2020 17:14,2/3/2021 19:13
BGLRT4700541,"CN=BGLRT4700541,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/21/2020 14:51,11/11/2020 11:02
BGLRM9100051,"CN=BGLRM9100051,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/9/2018 23:16,8/23/2021 0:35
BGLRM9000559,"CN=BGLRM9000559,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/19/2018 0:02,7/7/2020 20:55
BGLR5400048,"CN=BGLR5400048,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,7/22/2020 20:40,7/22/2020 20:40
BGLRO706152,"CN=BGLRO706152,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/17/2019 15:44,8/13/2020 22:59
BGLRL4500406,"CN=BGLRL4500406,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/16/2020 15:57,12/15/2020 13:35
BGLRM9100472,"CN=BGLRM9100472,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/3/2019 5:21,11/30/2021 12:51
BGLRT4700400,"CN=BGLRT4700400,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,Disabled - Termed - 3/21/2022 - WO0000001422468,9/26/2019 0:07,2/11/2022 20:21
BGLRM9100706,"CN=BGLRM9100706,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/11/2019 6:05,2/27/2020 12:11
BGLRM9000654,"CN=BGLRM9000654,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,6/21/2018 20:52,11/12/2021 5:07
BGLRM9000830,"CN=BGLRM9000830,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/24/2018 5:24,3/16/2022 12:51
BGLRM9100533,"CN=BGLRM9100533,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/27/2019 4:29,3/13/2020 11:49
BGLRM9100741,"CN=BGLRM9100741,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/7/2020 3:25,12/12/2021 22:17
BGLRT4600314,"CN=BGLRT4600314,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/4/2020 7:27,11/10/2020 10:45
BGLRT4600318,"CN=BGLRT4600318,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/10/2020 4:07,4/21/2020 10:02
BGLRO7060074,"CN=BGLRO7060074,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/5/2019 16:04,12/5/2021 8:41
BGLRM9100388,"CN=BGLRM9100388,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/7/2018 0:00,11/12/2021 17:05
BGLRT4700047,"CN=BGLRT4700047,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,11/16/2020 13:27,12/2/2020 17:14
BGLRM900115,"CN=BGLRM900115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/21/2020 23:45,2/11/2021 23:35
BGLRM9100052,"CN=BGLRM9100052,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/9/2018 23:35,3/16/2021 23:58
BGLRM4700374,"CN=BGLRM4700374,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/6/2019 18:56,9/17/2020 12:50
BGLRT4600162,"CN=BGLRT4600162,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/19/2017 12:30,7/7/2022 14:18
BGLRM9100264,"CN=BGLRM9100264,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/1/2018 3:57,3/3/2021 16:37
BGLRT4700025,"CN=BGLRT4700025,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,11/16/2020 13:35,12/3/2020 16:59
BGLRM9100602,"CN=BGLRM9100602,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/2/2019 2:06,8/26/2020 1:31
BGLRO7060116,"CN=BGLRO7060116,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/20/2019 17:40,3/17/2022 3:46
BGLRM9100160,"CN=BGLRM9100160,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/8/2018 4:43,2/2/2022 2:18
BGLRT4800385,"CN=BGLRT4800385,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/16/2020 13:53,11/16/2020 13:53
BGLRM9000708,"CN=BGLRM9000708,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/26/2019 20:36,1/10/2022 22:52
BGLRO7060369,"CN=BGLRO7060369,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/4/2020 7:36,8/5/2020 17:13
BGLRO7060041,"CN=BGLRO7060041,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/17/2019 3:46,2/19/2020 18:49
BGLRL5400368,"CN=BGLRL5400368,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/1/2020 12:53,12/2/2020 12:07
BGLRO7060076,"CN=BGLRO7060076,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/5/2019 16:25,10/13/2020 22:44
BGLRM9000819,"CN=BGLRM9000819,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/21/2018 7:36,9/28/2020 12:26
BGLRM9100447,"CN=BGLRM9100447,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled - Termed - 2/10/2022 - WO0000001384112 | Disabled due to Inactivity- 12/10/2021,1/23/2019 1:59,11/13/2021 0:41
BGLRM9000390,"CN=BGLRM9000390,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/4/2019 5:29,7/6/2020 9:26
BGLRM9001175,"CN=BGLRM9001175,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/26/2020 20:09,11/30/2021 8:41
BGLRM9000622,"CN=BGLRM9000622,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/1/2018 3:01,11/30/2021 10:23
BGLRM90001149,"CN=BGLRM90001149,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/13/2020 7:34,6/7/2022 19:08
BGLRM9000867,"CN=BGLRM9000867,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,Disabled due to Inactivity- 12/10/2021,10/4/2019 5:34,1/11/2022 1:12
BGLRT4700042,"CN=BGLRT4700042,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/6/2019 19:24,3/12/2020 14:57
BGLRM9100779,"CN=BGLRM9100779,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/13/2020 7:40,6/1/2020 18:04
BGLRM9000820,"CN=BGLRM9000820,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/21/2018 7:40,8/2/2020 15:09
BGLRL5400210,"CN=BGLRL5400210,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/28/2020 12:30,4/18/2021 19:27
BGLRM9000749,"CN=BGLRM9000749,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/16/2019 10:28,6/8/2022 20:20
BGLRO7060129,"CN=BGLRO7060129,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/24/2019 3:38,8/18/2020 19:18
BGLRO7060385,"CN=BGLRO7060385,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/2/2020 19:34,2/24/2022 18:30
BGLRM9100749,"CN=BGLRM9100749,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/19/2020 23:23,2/26/2020 16:46
BGLRM9000838,"CN=BGLRM9000838,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/7/2018 0:12,4/12/2020 17:36
BGLRM9100478,"CN=BGLRM9100478,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/17/2019 5:21,3/10/2020 21:39
BGLRM9100592,"CN=BGLRM9100592,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/21/2019 3:45,2/19/2020 23:02
BGLRM9000839,"CN=BGLRM9000839,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/7/2018 0:17,12/5/2021 8:41
BGLRM9100431,"CN=BGLRM9100431,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/16/2019 15:07,9/18/2020 8:57
BGLRM9100457,"CN=BGLRM9100457,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled - Termed - 2/10/2022 - WO0000001384112,1/29/2019 3:18,11/7/2021 18:40
BGLRM9000674,"CN=BGLRM9000674,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/5/2018 22:48,6/24/2020 23:54
BGLRL5400022,"CN=BGLRL5400022,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/22/2020 16:28,5/28/2021 13:20
BGLRO7060040,"CN=BGLRO7060040,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/17/2019 4:03,9/22/2020 9:14
BGLRM9001179,"CN=BGLRM9001179,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/17/2020 12:35,6/27/2020 2:28
BGLRM9100782,"CN=BGLRM9100782,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/27/2020 10:44,11/26/2020 18:43
BGLRT4700622,"CN=BGLRT4700622,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,Disabled - Termed - 4/4/2022 - WO0000001434679,12/13/2021 17:39,4/6/2022 7:31
BGLRO7060039,"CN=BGLRO7060039,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/17/2019 4:17,1/5/2022 13:34
BGLRM9000795,"CN=BGLRM9000795,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,9/28/2019 4:27,12/10/2021 8:42
BGLRO7060201,"CN=BGLRO7060201,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/28/2019 6:33,8/14/2020 11:29
BGLRM9100790,"CN=BGLRM9100790,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/2/2020 19:35,9/24/2020 12:57
BGLRO7060009,"CN=BGLRO7060009,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/25/2019 2:35,7/9/2020 14:31
BGLRT1400140,"CN=BGLRT1400140,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/21/2022 13:01,6/26/2022 19:27
BGLRT4600282,"CN=BGLRT4600282,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/10/2019 22:13,1/31/2022 10:52
BGLRM901007,"CN=BGLRM901007,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/16/2019 9:02,9/10/2020 17:23
BGLRL5400170,"CN=BGLRL5400170,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/25/2020 15:58,4/19/2022 17:49
BGLRO7060077,"CN=BGLRO7060077,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/5/2019 16:36,1/7/2022 11:56
BGLRO7060204,"CN=BGLRO7060204,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/28/2019 6:39,10/5/2020 1:51
BGLRO706118,"CN=BGLRO706118,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/13/2019 1:02,7/24/2020 17:13
BGLRM9000599,"CN=BGLRM9000599,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/12/2019 15:42,12/2/2021 8:41
BGLRM9100477,"CN=BGLRM9100477,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,4/23/2019 11:45,11/12/2021 11:30
BGLRO7060205,"CN=BGLRO7060205,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/28/2019 6:40,6/8/2020 6:38
BGLRO7060098,"CN=BGLRO7060098,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/7/2019 17:15,8/3/2020 15:09
BGLRT4800391,"CN=BGLRT4800391,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/1/2020 12:28,12/1/2020 12:28
BGLRO7060206,"CN=BGLRO7060206,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/28/2019 6:41,9/9/2020 7:20
BGLRM900113,"CN=BGLRM900113,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/22/2020 0:55,4/16/2020 9:32
BGLRO7060132,"CN=BGLRO7060132,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/24/2019 4:09,12/1/2021 13:09
BGLRM9100722,"CN=BGLRM9100722,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/22/2020 0:54,11/12/2021 3:39
BGLRM9100523,"CN=BGLRM9100523,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,4/10/2019 4:22,11/30/2021 8:41
BGLRM9100778,"CN=BGLRM9100778,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/10/2020 8:06,3/10/2020 8:06
BGLRM9001185,"CN=BGLRM9001185,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/2/2020 19:37,8/20/2020 10:29
BGLRM9100751,"CN=BGLRM9100751,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/19/2020 23:55,8/19/2020 16:11
BGLRO7060030,"CN=BGLRO7060030,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/10/2019 8:25,6/12/2020 16:53
BGLRO7060078,"CN=BGLRO7060078,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/5/2019 16:47,11/12/2021 3:06
BGLRO706122,"CN=BGLRO706122,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/14/2019 0:52,11/12/2021 15:06
